1,24,8,1,0
2,24,11,1,0
3,24,9,1,0
4,24,13,1,0
5,24,6,1,0
6,24,8,1,0
7,24,8,1,0
8,24,12,1,0
9,24,14,1,0
10,24,8,1,0
11,24,4,1,0
12,24,10,1,0
13,24,6,1,0
14,24,16,1,0
15,24,10,1,0
16,24,17,1,0
17,24,15,1,0
18,24,9,1,0
19,24,9,1,0
20,24,11,1,0
21,24,6,1,0
22,24,10,1,0
23,24,4,1,0
24,24,11,1,0
25,24,14,1,0
26,24,9,1,0
27,24,17,1,0
28,24,7,1,0
29,24,16,1,0
30,24,6,1,0
31,24,12,1,0
32,24,12,1,0
33,24,6,1,0
34,24,13,1,0
35,26,10,1,0
36,24,5,1,0
37,24,15,1,0
38,24,4,1,0
39,24,8,1,0
40,24,7,1,0
41,24,9,1,0
42,24,16,1,0
43,24,12,1,0
44,24,9,1,0
45,24,13,1,0
46,24,10,1,0
47,24,12,1,0
48,24,4,1,0
49,24,11,1,0
50,24,7,1,0
